model_id,asteroid_id,lambda,beta,period,number,name,designation,reference_id,bibcode,a,b,c,R,R2
8675,5337,85.0,-35.0,11.1257,19345.0,,,665,2023arxiv230510798d,1.553925,0.894923,0.766474,0.67486,0.674859766765529
8676,5338,151.0,-78.0,28.135,19362.0,,,665,2023arxiv230510798d,1.18768,1.062975,0.824666,0.73508,0.7350798664552138
8677,5339,294.0,53.0,2.97563,19366.0,Sudingqiang,,665,2023arxiv230510798d,1.327441,0.975489,0.770531,0.685178,0.68517775352365
8678,5340,24.0,22.0,7.3365,19367.0,Pink Floyd,,665,2023arxiv230510798d,1.51807,0.841709,0.756022,0.698107,0.6981070133519984
8679,5340,206.0,27.0,7.3365,19367.0,Pink Floyd,,665,2023arxiv230510798d,1.495125,0.854463,0.761223,0.700008,0.7000077634633384
8680,5341,205.0,-58.0,4.76666,19372.0,,,665,2023arxiv230510798d,1.555458,0.850635,0.755967,0.687359,0.6873591443486564
8681,5342,198.0,-87.0,6.5189,19373.0,,,665,2023arxiv230510798d,1.449002,0.871364,0.828449,0.761244,0.7612436402362781
8682,5343,306.0,85.0,9.7299,193772.0,,,665,2023arxiv230510798d,1.508293,1.007598,0.654537,0.54178,0.5417800578118671
8683,5344,116.0,76.0,58.899,19380.0,,,665,2023arxiv230510798d,1.430032,1.003537,0.72972,0.618715,0.6187151823200687
8684,5344,334.0,69.0,58.901,19380.0,,,665,2023arxiv230510798d,1.396453,0.942595,0.799643,0.710483,0.7104832165312582
8685,5345,267.0,38.0,5.99287,19386.0,Axelcronstedt,,665,2023arxiv230510798d,1.341142,0.985282,0.73568,0.647609,0.6476084566961755
8686,5346,247.0,-81.0,17.4047,19404.0,,,665,2023arxiv230510798d,1.58152,0.989291,0.644637,0.529611,0.5296105603023447
8687,5347,92.0,71.0,4.50306,19407.0,Standing Bear,,665,2023arxiv230510798d,1.227892,0.951144,0.863182,0.805249,0.8052492751517907
8688,5348,236.0,58.0,294.2,19414.0,,,665,2023arxiv230510798d,1.562413,0.93717,0.746863,0.637477,0.6374766618327268
8689,5349,332.0,-78.0,74.09,19422.0,,,665,2023arxiv230510798d,1.447383,0.894768,0.790966,0.715235,0.7152350676656485
8690,5350,104.0,-25.0,143.24,19427.0,,,665,2023arxiv230510798d,1.394841,0.906356,0.826637,0.752342,0.7523416844546728
8691,5350,354.0,-63.0,143.47,19427.0,,,665,2023arxiv230510798d,1.23199,1.012437,0.87607,0.788205,0.7882048567666896
8692,5351,283.0,55.0,6.89588,19432.0,,,665,2023arxiv230510798d,1.385047,0.987217,0.765723,0.664244,0.6642439056954837
8693,5351,105.0,65.0,6.89587,19432.0,,,665,2023arxiv230510798d,1.400468,0.965562,0.793867,0.69452,0.6945198216858641
8694,5352,280.0,5.0,6.9285,19440.0,Sumatijain,,665,2023arxiv230510798d,1.692855,0.80817,0.740524,0.676869,0.676869102479696
8695,5352,101.0,11.0,6.9285,19440.0,Sumatijain,,665,2023arxiv230510798d,1.604212,0.823496,0.765924,0.703767,0.7037669654168224
8696,5353,171.0,-85.0,3.8594,19468.0,,,665,2023arxiv230510798d,1.289483,0.937482,0.848462,0.781515,0.7815148476648791
8697,5354,118.0,83.0,5.09075,19471.0,,,665,2023arxiv230510798d,1.52346,0.904154,0.796863,0.702198,0.7021984007003389
8698,5355,54.0,-55.0,2.71469,19489.0,,,665,2023arxiv230510798d,1.195028,0.93623,0.911221,0.867898,0.8678988569946376
8699,5355,232.0,-61.0,2.71469,19489.0,,,665,2023arxiv230510798d,1.207554,0.949403,0.884754,0.832293,0.8322941955647651
8700,5356,153.0,52.0,16.9977,19498.0,,,665,2023arxiv230510798d,1.525367,0.91391,0.718688,0.628773,0.6287727946577736
8701,5356,343.0,51.0,16.9976,19498.0,,,665,2023arxiv230510798d,1.468397,0.921863,0.748986,0.66127,0.661270235583345
8702,5357,55.0,36.0,5.02652,19499.0,Eugenybiryukov,,665,2023arxiv230510798d,1.277579,1.091788,0.764363,0.649196,0.6491961190206341
8703,5358,207.0,72.0,9.13,19501.0,,,665,2023arxiv230510798d,1.618243,0.874218,0.717794,0.632316,0.6323167964554033
8704,5359,216.0,-77.0,3.17913,19502.0,,,665,2023arxiv230510798d,1.228745,0.962159,0.841694,0.7799,0.7799000958674828
8705,5360,76.0,-89.0,9.4672,19504.0,Vladalekseev,,665,2023arxiv230510798d,1.27412,1.038833,0.76915,0.672035,0.6720348367565495
8706,5361,36.0,-28.0,6.4014,195053.0,,,665,2023arxiv230510798d,1.556991,0.873215,0.752966,0.672948,0.6729474777953294
8707,5362,25.0,-87.0,4.57521,19517.0,Robertocarlos,,665,2023arxiv230510798d,1.505795,1.075138,0.634876,0.506064,0.5060641610658662
8708,5363,308.0,-43.0,62.061,19536.0,,,665,2023arxiv230510798d,1.773183,0.834933,0.688518,0.606466,0.6064667856291767
8709,5364,332.0,-56.0,6.4215,19545.0,,,665,2023arxiv230510798d,1.264855,0.942633,0.817183,0.756492,0.7564919267650116
8710,5365,98.0,25.0,6.1386,19557.0,,,665,2023arxiv230510798d,1.591484,0.845773,0.777174,0.703612,0.7036124252095232
8711,5366,222.0,77.0,6.16879,19559.0,,,665,2023arxiv230510798d,1.498897,0.852545,0.770158,0.708591,0.7085899759407933
8712,5367,335.0,-63.0,9.0249,19562.0,,,665,2023arxiv230510798d,1.603575,0.881509,0.778887,0.684652,0.6846514073839143
8713,5367,125.0,-82.0,9.0249,19562.0,,,665,2023arxiv230510798d,1.521613,0.958094,0.753537,0.640859,0.6408592005380626
8714,5368,8.0,-55.0,2.48196,195689.0,,,665,2023arxiv230510798d,1.142435,0.984943,0.954132,0.901946,0.901945989559788
8715,5368,262.0,-77.0,2.48195,195689.0,,,665,2023arxiv230510798d,1.193271,0.991239,0.858083,0.792384,0.7923843190172002
8716,5369,258.0,-71.0,4.40989,19570.0,Jessedouglas,,665,2023arxiv230510798d,1.315757,0.982572,0.843609,0.749866,0.7498654300159118
8717,5370,157.0,71.0,4.85785,19590.0,,,665,2023arxiv230510798d,1.163859,0.964548,0.905154,0.85807,0.8580704453063791
8718,5370,4.0,38.0,4.85785,19590.0,,,665,2023arxiv230510798d,1.137442,0.964681,0.903761,0.865703,0.8657026345685479
8719,5371,119.0,57.0,42.759,195949.0,,,665,2023arxiv230510798d,1.352946,0.984344,0.779684,0.684186,0.6841855001115227
8720,5372,288.0,16.0,13.2122,19599.0,Brycemelton,,665,2023arxiv230510798d,1.449582,0.906215,0.795325,0.713146,0.7131460298658762
8721,5372,106.0,26.0,13.2126,19599.0,Brycemelton,,665,2023arxiv230510798d,1.40898,0.935517,0.758362,0.674434,0.6744344356688157
8722,5373,171.0,35.0,7.9213,1960.0,Guisan,,665,2023arxiv230510798d,1.61326,0.813289,0.783154,0.724197,0.7241974248332668
8723,5374,311.0,-90.0,16.3811,19600.0,,,665,2023arxiv230510798d,1.450755,1.048768,0.627111,0.515108,0.5151077175320987
8724,5375,56.0,70.0,4.06819,19610.0,,,665,2023arxiv230510798d,1.341616,1.136863,0.646398,0.525193,0.5251929535604332
8725,5376,1.0,70.0,4.37839,196104.0,,,665,2023arxiv230510798d,1.348204,1.026627,0.774151,0.664141,0.6641407061916228
8726,5377,311.0,59.0,13.7139,19612.0,Noordung,,665,2023arxiv230510798d,1.266666,0.943433,0.872899,0.807184,0.8071840132204658
8727,5377,153.0,47.0,13.7136,19612.0,Noordung,,665,2023arxiv230510798d,1.309334,0.993523,0.800597,0.708635,0.7086349406166048
8728,5378,186.0,-75.0,4.90938,19613.0,,,665,2023arxiv230510798d,1.171509,1.02387,0.862453,0.789268,0.7892680082162051
8729,5379,346.0,34.0,23.484,19617.0,Duhamel,,665,2023arxiv230510798d,1.22013,1.053942,0.784985,0.694085,0.6940851553885324
8730,5379,162.0,34.0,23.485,19617.0,Duhamel,,665,2023arxiv230510798d,1.218172,1.051779,0.78906,0.698977,0.6989778389198342
8731,5380,130.0,42.0,35.429,196173.0,,,665,2023arxiv230510798d,1.358277,0.882357,0.826777,0.772853,0.7728525255969692
8732,5381,203.0,58.0,14.8621,19622.0,,,665,2023arxiv230510798d,1.745435,0.908567,0.638196,0.534029,0.5340288121272224
8733,5382,257.0,-36.0,2.66706,19625.0,Ovaitt,,665,2023arxiv230510798d,1.123716,0.996726,0.943942,0.893531,0.8935304569838411
8734,5382,75.0,-31.0,2.66706,19625.0,Ovaitt,,665,2023arxiv230510798d,1.119185,1.001496,0.950648,0.899319,0.8993194551363559
8735,5383,20.0,-84.0,4.67998,19627.0,,,665,2023arxiv230510798d,1.815163,0.910395,0.660613,0.544788,0.5447873995274333
8736,5384,214.0,37.0,27.484,19628.0,,,665,2023arxiv230510798d,1.531162,0.952504,0.812326,0.691681,0.6916806077592014
8737,5384,32.0,35.0,27.484,19628.0,,,665,2023arxiv230510798d,1.516254,0.952575,0.812848,0.694703,0.6947030682596321
8738,5385,15.0,-34.0,200.55,19635.0,,,665,2023arxiv230510798d,2.024111,0.765642,0.693936,0.62459,0.6245901082061648
8739,5386,316.0,80.0,5.10336,19644.0,,,665,2023arxiv230510798d,1.753257,0.892595,0.661314,0.559041,0.5590404558528727
8740,5387,283.0,80.0,6.30469,19647.0,,,665,2023arxiv230510798d,1.39276,0.978064,0.713253,0.620682,0.6206823088947669
8741,5387,117.0,65.0,6.30472,19647.0,,,665,2023arxiv230510798d,1.287914,0.946478,0.876119,0.802962,0.802962166807895
8742,5388,129.0,-63.0,9.1434,19649.0,,,665,2023arxiv230510798d,1.619252,0.845268,0.784019,0.705862,0.7058624330597629
8743,5388,304.0,-38.0,9.1435,19649.0,,,665,2023arxiv230510798d,1.659872,0.813891,0.7957,0.728512,0.7285118272254546
8744,5389,264.0,45.0,62.47,1965.0,van de Kamp,,665,2023arxiv230510798d,1.68344,1.029768,0.602327,0.471355,0.471355295333286
8745,5390,295.0,-63.0,4.77544,19655.0,,,665,2023arxiv230510798d,1.43355,0.936203,0.777016,0.685994,0.6859937742191838
8746,5390,167.0,-83.0,4.77545,19655.0,,,665,2023arxiv230510798d,1.429542,0.944717,0.741936,0.652177,0.652177620111365
8747,5391,41.0,59.0,7.8568,19656.0,Simpkins,,665,2023arxiv230510798d,1.255836,0.979042,0.808472,0.734776,0.7347753134185899
8748,5392,5.0,-70.0,3.97955,19659.0,,,665,2023arxiv230510798d,1.20255,0.968722,0.855951,0.797684,0.7976839143445156
8749,5393,322.0,77.0,3.77777,19663.0,Rykerwatts,,665,2023arxiv230510798d,1.523503,0.87021,0.744775,0.672357,0.6723567813420226
8750,5393,135.0,61.0,3.77777,19663.0,Rykerwatts,,665,2023arxiv230510798d,1.505491,0.844136,0.771484,0.71319,0.7131900348526125
8751,5394,262.0,-89.0,165.26,19668.0,,,665,2023arxiv230510798d,1.341145,0.899362,0.892133,0.828583,0.8285822873342757
8752,5395,227.0,59.0,28.83,19671.0,,,665,2023arxiv230510798d,1.539877,0.839178,0.797877,0.734464,0.7344636568473818
8753,5396,5.0,50.0,49.294,19686.0,,,665,2023arxiv230510798d,1.367435,0.948251,0.788679,0.704239,0.7042388026708406
8754,5397,336.0,59.0,13.0822,196865.0,,,665,2023arxiv230510798d,1.609286,0.816887,0.776427,0.716469,0.7164686321313026
8755,5397,150.0,26.0,13.0824,196865.0,,,665,2023arxiv230510798d,1.593408,0.863046,0.792333,0.707661,0.707661302038851
8756,5398,334.0,-24.0,7.2363,19689.0,,,665,2023arxiv230510798d,1.658136,0.884204,0.709436,0.615098,0.6150978852967257
8757,5398,144.0,-37.0,7.2363,19689.0,,,665,2023arxiv230510798d,1.838791,0.826578,0.67379,0.590794,0.5907934834434553
8758,5399,312.0,-65.0,7.4508,19693.0,,,665,2023arxiv230510798d,1.337151,0.934135,0.825953,0.750943,0.7509431590972969
8759,5400,118.0,-66.0,12.0123,1970.0,Sumeria,,665,2023arxiv230510798d,1.374833,0.89572,0.820314,0.75624,0.7562398388610025
8760,5400,319.0,-53.0,12.0123,1970.0,Sumeria,,665,2023arxiv230510798d,1.466368,0.866346,0.791472,0.726662,0.7266624292581845
8761,5401,133.0,62.0,6.02122,19709.0,,,665,2023arxiv230510798d,1.314638,1.109953,0.678973,0.564092,0.5640923716300684
8762,5402,289.0,-80.0,3.10359,1971.0,Hagihara,,665,2023arxiv230510798d,1.266397,1.001562,0.813299,0.727123,0.7271227451265285
8763,5402,77.0,-66.0,3.10358,1971.0,Hagihara,,665,2023arxiv230510798d,1.260901,0.974022,0.864485,0.786575,0.7865752480227354
8764,5403,155.0,-38.0,2.60993,197147.0,,,665,2023arxiv230510798d,1.341915,0.943204,0.786238,0.709745,0.7097447919247918
8765,5403,2.0,-68.0,2.60995,197147.0,,,665,2023arxiv230510798d,1.310379,0.909634,0.82992,0.772855,0.7728552175257621
8766,5404,313.0,-51.0,6.5027,197215.0,,,665,2023arxiv230510798d,1.675088,0.852749,0.764394,0.676359,0.6763593434709074
8767,5405,358.0,26.0,31.613,19726.0,,,665,2023arxiv230510798d,1.344784,0.951608,0.822685,0.738141,0.7381404253303291
8768,5405,211.0,58.0,31.615,19726.0,,,665,2023arxiv230510798d,1.391133,1.000888,0.693774,0.595935,0.5959349786049519
8769,5406,177.0,37.0,83.39,197276.0,,,665,2023arxiv230510798d,1.424277,0.892805,0.845202,0.770053,0.7700534109913898
8770,5407,257.0,11.0,9.6578,19728.0,,,665,2023arxiv230510798d,1.427086,0.885233,0.785068,0.718485,0.718484306726053
8771,5408,304.0,-67.0,8.9383,197354.0,,,665,2023arxiv230510798d,1.411469,0.927901,0.838234,0.748619,0.748619621814032
8772,5409,117.0,-78.0,5.14841,19737.0,,,665,2023arxiv230510798d,1.399845,0.886677,0.786861,0.724767,0.7247663402117096
8773,5410,49.0,37.0,4.44476,197444.0,,,665,2023arxiv230510798d,1.221141,0.984374,0.880004,0.807307,0.8073070016939984
8774,5410,284.0,69.0,4.4448,197444.0,,,665,2023arxiv230510798d,1.21408,0.959504,0.870696,0.812305,0.8123045534627084
8775,5411,159.0,20.0,26.112,19748.0,,,665,2023arxiv230510798d,1.454276,0.95994,0.752399,0.650584,0.6505840505131066
8776,5412,338.0,65.0,12.293,197501.0,,,665,2023arxiv230510798d,1.144116,0.968455,0.954283,0.909722,0.9097226348214935
8777,5413,196.0,-77.0,11.1263,197563.0,,,665,2023arxiv230510798d,1.474589,0.918168,0.817757,0.722602,0.7226029456482729
8778,5414,345.0,30.0,12.0146,19767.0,,,665,2023arxiv230510798d,1.625989,0.887959,0.669199,0.5826,0.5826007793341413
8779,5415,314.0,58.0,9.1582,19769.0,Dolyniuk,,665,2023arxiv230510798d,1.671132,0.950572,0.636921,0.525585,0.5255855980047215
8780,5415,139.0,61.0,9.1582,19769.0,Dolyniuk,,665,2023arxiv230510798d,1.706383,0.938752,0.624311,0.515456,0.5154558138096806
8781,5416,214.0,-34.0,15.7231,19772.0,,,665,2023arxiv230510798d,1.387201,1.091498,0.649607,0.531719,0.5317189696658682
8782,5416,22.0,-38.0,15.7214,19772.0,,,665,2023arxiv230510798d,1.36164,1.084666,0.69055,0.571897,0.5718966947601688
8783,5417,54.0,-78.0,11.0598,19786.0,,,665,2023arxiv230510798d,1.312417,0.947629,0.843099,0.766047,0.7660474427098396
8784,5418,6.0,88.0,2.9739,19793.0,,,665,2023arxiv230510798d,1.433188,1.070524,0.631582,0.515329,0.5153289585669252
8785,5419,291.0,72.0,6.1644,19795.0,,,665,2023arxiv230510798d,1.711414,0.856071,0.720569,0.631377,0.6313768119406014
8786,5420,228.0,43.0,3.89356,19809.0,Nancyowen,,665,2023arxiv230510798d,1.462568,1.050908,0.647316,0.529274,0.5292737115898808
8787,5420,47.0,21.0,3.89349,19809.0,Nancyowen,,665,2023arxiv230510798d,1.393939,1.049574,0.68435,0.571486,0.5714866595400281
8788,5421,329.0,79.0,3.71459,19821.0,Caroltolin,,665,2023arxiv230510798d,1.767908,0.910615,0.624634,0.519633,0.5196327841291278
8789,5422,71.0,-78.0,4.73593,19823.0,,,665,2023arxiv230510798d,1.204403,0.989296,0.908396,0.836227,0.8362269753491812
8790,5423,9.0,65.0,8.1405,1984.0,Fedynskij,,665,2023arxiv230510798d,1.384114,0.926274,0.832535,0.750147,0.7501465041200237
8791,5423,174.0,50.0,8.1404,1984.0,Fedynskij,,665,2023arxiv230510798d,1.41549,0.987443,0.745664,0.640968,0.640967488122851
8792,5424,116.0,-32.0,14.542,19844.0,,,665,2023arxiv230510798d,1.269043,0.949133,0.871869,0.802812,0.8028119552993686
8793,5425,108.0,-61.0,65.066,198486.0,,,665,2023arxiv230510798d,1.318123,0.933234,0.868695,0.794942,0.7949415590081964
8794,5426,8.0,87.0,3.3469,19856.0,,,665,2023arxiv230510798d,1.56234,1.123288,0.563945,0.431505,0.4315051065522221
8795,5427,353.0,-69.0,23.29,19857.0,Amandajane,,665,2023arxiv230510798d,1.736035,0.802028,0.770371,0.702141,0.7021409798030505
8796,5428,151.0,-62.0,127.7,19859.0,,,665,2023arxiv230510798d,1.539621,0.912434,0.767209,0.669574,0.6695740507532971
8797,5429,191.0,51.0,7.176,19867.0,,,665,2023arxiv230510798d,1.31503,0.950425,0.816216,0.739736,0.7397364794826685
8798,5429,27.0,51.0,7.176,19867.0,,,665,2023arxiv230510798d,1.317928,0.927706,0.848759,0.779456,0.7794554923124178
8799,5430,166.0,-68.0,88.22,1988.0,Delores,,665,2023arxiv230510798d,1.817814,0.774756,0.734867,0.676386,0.6763863721757595
8800,5431,157.0,79.0,20.2764,19904.0,,,665,2023arxiv230510798d,1.500903,0.846324,0.795615,0.735087,0.7350870579114401
8801,5432,18.0,77.0,4.32671,19907.0,,,665,2023arxiv230510798d,1.372313,1.06873,0.670426,0.557924,0.557924078238497
8802,5433,257.0,-83.0,8.9542,19910.0,,,665,2023arxiv230510798d,1.371767,1.108752,0.646964,0.527567,0.5275673501262552
8803,5433,131.0,-52.0,8.9541,19910.0,,,665,2023arxiv230510798d,1.228322,0.966372,0.83202,0.769168,0.7691679474717744
8804,5434,317.0,-73.0,4.65469,19911.0,Rigaux,,665,2023arxiv230510798d,1.217727,1.041328,0.801749,0.714164,0.7141636709519793
8805,5434,121.0,-29.0,4.65468,19911.0,Rigaux,,665,2023arxiv230510798d,1.162631,0.97388,0.910139,0.858688,0.8586882423044686
8806,5435,280.0,82.0,13.5068,19919.0,Pogorelov,,665,2023arxiv230510798d,1.391119,0.91546,0.780599,0.706907,0.7069076366461801
8807,5436,248.0,55.0,55.251,19926.0,,,665,2023arxiv230510798d,1.31947,0.957341,0.798452,0.719581,0.7195808866159008
8808,5436,53.0,42.0,55.247,19926.0,,,665,2023arxiv230510798d,1.24562,0.937412,0.873438,0.816481,0.8164810457709033
8809,5437,92.0,-89.0,21.061,19947.0,,,665,2023arxiv230510798d,1.608051,1.030483,0.625512,0.497998,0.49799811041373593
8810,5438,216.0,73.0,6.9171,19952.0,Ashkinazi,,665,2023arxiv230510798d,1.305037,1.012044,0.784906,0.688505,0.6885042889928097
8811,5439,225.0,69.0,22.5,19955.0,Holly,,665,2023arxiv230510798d,1.515744,0.97616,0.693798,0.584235,0.5842348908122272
8812,5440,121.0,74.0,98.41,19957.0,,,665,2023arxiv230510798d,1.332242,0.944409,0.819299,0.741252,0.7412516128613589
8813,5441,184.0,-77.0,14.2365,19969.0,Davidfreedman,,665,2023arxiv230510798d,1.397491,0.878285,0.843146,0.78166,0.7816598701502594
8814,5442,221.0,-85.0,3.31568,19982.0,Barbaradoore,,665,2023arxiv230510798d,1.194421,0.993249,0.888516,0.819222,0.8192218016003369
8815,5443,40.0,51.0,9.6608,19987.0,,,665,2023arxiv230510798d,1.625813,0.936599,0.654942,0.551058,0.5510582693239925
8816,5444,112.0,-84.0,9.7279,19994.0,Tresini,,665,2023arxiv230510798d,1.700577,0.916821,0.687645,0.577196,0.5771958590324247
8817,5445,98.0,-70.0,5.31442,20004.0,Audrey-Lucienne,,665,2023arxiv230510798d,1.517767,0.995985,0.651073,0.541333,0.5413326416229929
8818,5446,77.0,-79.0,9.33,20011.0,,,665,2023arxiv230510798d,1.226093,0.997991,0.93993,0.854214,0.854213958224339
8819,5447,172.0,50.0,3.40173,20025.0,,,665,2023arxiv230510798d,1.46156,1.135629,0.604991,0.473336,0.47333579695589645
8820,5447,352.0,38.0,3.40182,20025.0,,,665,2023arxiv230510798d,1.443658,1.052115,0.643807,0.528936,0.5289361461182823
8821,5448,244.0,-35.0,10.8375,20031.0,,,665,2023arxiv230510798d,1.294632,0.951678,0.827322,0.754185,0.7541850177760636
8822,5449,253.0,-70.0,3.59715,20059.0,,,665,2023arxiv230510798d,1.22968,0.952067,0.873271,0.813699,0.8136990486470831
8823,5449,62.0,-42.0,3.59716,20059.0,,,665,2023arxiv230510798d,1.231614,0.969296,0.879095,0.810359,0.8103582547505743
8824,5450,325.0,75.0,5.13852,20067.0,,,665,2023arxiv230510798d,1.223589,0.929955,0.884696,0.837183,0.8371828433634959
8825,5450,101.0,68.0,5.13852,20067.0,,,665,2023arxiv230510798d,1.201475,0.950472,0.883881,0.832801,0.8328011335149037
8826,5451,128.0,-85.0,7.2796,20087.0,,,665,2023arxiv230510798d,1.603474,0.873558,0.751803,0.66474,0.6647402991883402
8827,5452,262.0,-57.0,405.7,20098.0,Shibatagenji,,665,2023arxiv230510798d,1.366688,0.946489,0.81999,0.733166,0.733166265027774
8828,5453,302.0,-66.0,4.12931,201003.0,,,665,2023arxiv230510798d,1.631868,0.912875,0.726706,0.620692,0.6206922728421649
8829,5453,145.0,-83.0,4.12933,201003.0,,,665,2023arxiv230510798d,1.610252,0.932914,0.683876,0.578878,0.5788774315647823
8830,5454,119.0,-56.0,10.0101,20102.0,Takasago,,665,2023arxiv230510798d,1.291606,1.040709,0.787489,0.683192,0.6831913226807813
8831,5455,350.0,46.0,8.2332,2011.0,Veteraniya,,665,2023arxiv230510798d,1.391327,0.942009,0.764505,0.680524,0.6805238509123993
8832,5456,220.0,-75.0,23.882,20129.0,,,665,2023arxiv230510798d,1.628424,0.850026,0.751231,0.672549,0.6725490491598131
8833,5456,73.0,-68.0,23.882,20129.0,,,665,2023arxiv230510798d,1.59884,0.856238,0.761438,0.682764,0.6827635733998684
8834,5457,231.0,-82.0,3.87792,20131.0,,,665,2023arxiv230510798d,1.365111,0.947099,0.819875,0.733131,0.7331309921297657
8835,5458,115.0,62.0,8.5026,20134.0,,,665,2023arxiv230510798d,1.399092,0.895928,0.798973,0.731424,0.7314239876444196
8836,5459,67.0,-79.0,8.9845,201342.0,,,665,2023arxiv230510798d,1.276259,0.97919,0.831258,0.750124,0.7501240095681152
8837,5460,160.0,-60.0,6.5084,20136.0,Eisenhart,,665,2023arxiv230510798d,1.580694,0.892998,0.747774,0.65522,0.6552208345789474
8838,5461,185.0,50.0,36.917,201360.0,,,665,2023arxiv230510798d,1.287335,1.003977,0.763345,0.676643,0.6766432573183798
8839,5462,134.0,-75.0,32.148,2014.0,Vasilevskis,,665,2023arxiv230510798d,1.282658,1.021195,0.737419,0.648515,0.648514272697645
8840,5463,291.0,86.0,42.442,2015.0,Kachuevskaya,,665,2023arxiv230510798d,1.438087,0.942928,0.760481,0.667662,0.6676622339037619
8841,5464,300.0,57.0,8.5574,20164.0,Janzajic,,665,2023arxiv230510798d,1.377895,1.051441,0.689061,0.577716,0.5777157773585391
8842,5464,118.0,46.0,8.5574,20164.0,Janzajic,,665,2023arxiv230510798d,1.36362,1.042844,0.705684,0.5971,0.5970998129678919
8843,5465,258.0,66.0,3.41557,2017.0,Wesson,,665,2023arxiv230510798d,1.256471,0.961894,0.903026,0.82875,0.8287500709906059
8844,5466,203.0,72.0,5.21704,201852.0,,,665,2023arxiv230510798d,1.516569,0.967426,0.693989,0.58748,0.5874803960514687
8845,5467,165.0,63.0,10.1983,20201.0,,,665,2023arxiv230510798d,1.22757,1.052283,0.78482,0.692577,0.6925770418811872
8846,5468,238.0,-90.0,5.00737,20207.0,Dyckovsky,,665,2023arxiv230510798d,1.350491,0.877368,0.83594,0.785886,0.7858855935041925
8847,5469,245.0,65.0,5.26616,20262.0,,,665,2023arxiv230510798d,1.477447,0.928445,0.730344,0.64048,0.6404799013682511
8848,5470,255.0,-47.0,98.05,20277.0,,,665,2023arxiv230510798d,1.431664,0.949639,0.808081,0.707685,0.7076848728711973
8849,5471,6.0,-80.0,25.464,20316.0,Jerahalpern,,665,2023arxiv230510798d,1.185794,0.932572,0.871097,0.834346,0.8343454451062584
8850,5471,206.0,-89.0,25.465,20316.0,Jerahalpern,,665,2023arxiv230510798d,1.239737,0.972035,0.805476,0.739183,0.7391821980063953
